device_id,lat,lon,timestamp,geometry,distance,timedelta
van007,14.76557,120.937469,2025-05-12 09:48:30,POINT (120.937469 14.76557),0.20431382701101655,0.5
van007,14.767268,120.937107,2025-05-12 09:49:00,POINT (120.937107 14.767268),0.19277926179544047,0.5
van007,14.769195,120.936795,2025-05-12 09:49:30,POINT (120.936795 14.769195),0.21688278104022116,0.5
van007,14.771023,120.936412,2025-05-12 09:50:00,POINT (120.936412 14.771023),0.20739385856026235,0.5
van007,14.772728,120.936015,2025-05-12 09:50:30,POINT (120.936015 14.772728),0.19433322611089252,0.5
van007,14.77455,120.935583,2025-05-12 09:51:00,POINT (120.935583 14.77455),0.20785341057269383,0.5
van007,14.776342,120.935192,2025-05-12 09:51:30,POINT (120.935192 14.776342),0.2036477165283297,0.5
van007,14.77829,120.93481,2025-05-12 09:52:00,POINT (120.93481 14.77829),0.22046717134999183,0.5
van007,14.780075,120.934414,2025-05-12 09:52:30,POINT (120.934414 14.780075),0.20299810138444768,0.5
van007,14.781838,120.934064,2025-05-12 09:53:00,POINT (120.934064 14.781838),0.19961566506185532,0.5
van007,14.783735,120.93376,2025-05-12 09:53:30,POINT (120.93376 14.783735),0.21345395670795317,0.5
van007,14.78551,120.933322,2025-05-12 09:54:00,POINT (120.933322 14.78551),0.2029109722333986,0.5
van007,14.787264,120.932884,2025-05-12 09:54:30,POINT (120.932884 14.787264),0.20064027468617945,0.5
van007,14.789119,120.932626,2025-05-12 09:55:00,POINT (120.932626 14.789119),0.20812328915929865,0.5
van007,14.790958,120.932184,2025-05-12 09:55:30,POINT (120.932184 14.790958),0.2099363093824369,0.5
van007,14.792749,120.931733,2025-05-12 09:56:00,POINT (120.931733 14.792749),0.20496768825183112,0.5
van007,14.794602,120.931421,2025-05-12 09:56:30,POINT (120.931421 14.794602),0.2087566328055782,0.5
van007,14.796432,120.930991,2025-05-12 09:57:00,POINT (120.930991 14.796432),0.20867178834608924,0.5
van007,14.798135,120.930601,2025-05-12 09:57:30,POINT (120.930601 14.798135),0.19395110019048506,0.5
van007,14.800021,120.930299,2025-05-12 09:58:00,POINT (120.930299 14.800021),0.21221193961831253,0.5
van007,14.801755,120.929867,2025-05-12 09:58:30,POINT (120.929867 14.801755),0.1983263959327098,0.5
van007,14.803588,120.929586,2025-05-12 09:59:00,POINT (120.929586 14.803588),0.20604680268145706,0.5
van007,14.805456,120.929163,2025-05-12 09:59:30,POINT (120.929163 14.805456),0.21263163759111506,0.5
van007,14.807266,120.928759,2025-05-12 10:00:00,POINT (120.928759 14.807266),0.20589555921401653,0.5
van007,14.809131,120.928395,2025-05-12 10:00:30,POINT (120.928395 14.809131),0.21103806766115027,0.5
van007,14.810914,120.927969,2025-05-12 10:01:00,POINT (120.927969 14.810914),0.20348086870518364,0.5
van007,14.812683,120.927596,2025-05-12 10:01:30,POINT (120.927596 14.812683),0.20074910834153042,0.5
van007,14.814483,120.927282,2025-05-12 10:02:00,POINT (120.927282 14.814483),0.20297721865938376,0.5
van007,14.816363,120.92685,2025-05-12 10:02:30,POINT (120.92685 14.816363),0.2141425341429927,0.5
van007,14.818135,120.926435,2025-05-12 10:03:00,POINT (120.926435 14.818135),0.20202454335063494,0.5
van007,14.820027,120.926195,2025-05-12 10:03:30,POINT (120.926195 14.820027),0.211956780543543,0.5
van007,14.821729,120.925678,2025-05-12 10:04:00,POINT (120.925678 14.821729),0.19724499344903848,0.5
van007,14.823648,120.925328,2025-05-12 10:04:30,POINT (120.925328 14.823648),0.21667448048956683,0.5
van007,14.825454,120.925041,2025-05-12 10:05:00,POINT (120.925041 14.825454),0.2031739376436616,0.5
van007,14.827165,120.924587,2025-05-12 10:05:30,POINT (120.924587 14.827165),0.19641382645501648,0.5
van007,14.829058,120.924277,2025-05-12 10:06:00,POINT (120.924277 14.829058),0.21311327703316102,0.5
van007,14.830914,120.923866,2025-05-12 10:06:30,POINT (120.923866 14.830914),0.21105344166229553,0.5
van007,14.832588,120.923493,2025-05-12 10:07:00,POINT (120.923493 14.832588),0.19040936771212072,0.5
van007,14.834444,120.923139,2025-05-12 10:07:30,POINT (120.923139 14.834444),0.20985633731938305,0.5
van007,14.836351,120.922738,2025-05-12 10:08:00,POINT (120.922738 14.836351),0.21638510451455295,0.5
van007,14.838047,120.92228,2025-05-12 10:08:30,POINT (120.92228 14.838047),0.19490618428578907,0.5
van007,14.839924,120.921898,2025-05-12 10:09:00,POINT (120.921898 14.839924),0.2127133657886477,0.5
van007,14.841747,120.921544,2025-05-12 10:09:30,POINT (120.921544 14.841747),0.2062485644232753,0.5
van007,14.843503,120.921231,2025-05-12 10:10:00,POINT (120.921231 14.843503),0.19813538850322557,0.5
van007,14.845327,120.92084,2025-05-12 10:10:30,POINT (120.92084 14.845327),0.20712790032036743,0.5
van007,14.847234,120.92044,2025-05-12 10:11:00,POINT (120.92044 14.847234),0.2163632890416307,0.5
van007,14.848931,120.920115,2025-05-12 10:11:30,POINT (120.920115 14.848931),0.19190381936885662,0.5
van007,14.850772,120.919673,2025-05-12 10:12:00,POINT (120.919673 14.850772),0.21014996609378936,0.5
van007,14.852658,120.919232,2025-05-12 10:12:30,POINT (120.919232 14.852658),0.21500337080134363,0.5
van007,14.854399,120.918948,2025-05-12 10:13:00,POINT (120.918948 14.854399),0.19598201907314272,0.5
van007,14.856256,120.918585,2025-05-12 10:13:30,POINT (120.918585 14.856256),0.21014243108523764,0.5
van007,14.857992,120.91816,2025-05-12 10:14:00,POINT (120.91816 14.857992),0.1983651936973292,0.5
van007,14.859933,120.917729,2025-05-12 10:14:30,POINT (120.917729 14.859933),0.2207443640957059,0.5
van007,14.861699,120.917473,2025-05-12 10:15:00,POINT (120.917473 14.861699),0.19828837237291452,0.5
van007,14.863519,120.917084,2025-05-12 10:15:30,POINT (120.917084 14.863519),0.20664807799554022,0.5
van007,14.865268,120.916604,2025-05-12 10:16:00,POINT (120.916604 14.865268),0.2012056346628172,0.5
van007,14.867193,120.916249,2025-05-12 10:16:30,POINT (120.916249 14.867193),0.21742388590736508,0.5
van007,14.869003,120.915943,2025-05-12 10:17:00,POINT (120.915943 14.869003),0.20393194800698142,0.5
van007,14.870724,120.91558,2025-05-12 10:17:30,POINT (120.91558 14.870724),0.1953024920456758,0.5
van007,14.872523,120.915104,2025-05-12 10:18:00,POINT (120.915104 14.872523),0.2064770964558428,0.5
van007,14.87445,120.914805,2025-05-12 10:18:30,POINT (120.914805 14.87445),0.21666866004362234,0.5
van007,14.876226,120.914371,2025-05-12 10:19:00,POINT (120.914371 14.876226),0.20291531571823884,0.5
van007,14.878086,120.913955,2025-05-12 10:19:30,POINT (120.913955 14.878086),0.21159924967327193,0.5
van007,14.879907,120.913682,2025-05-12 10:20:00,POINT (120.913682 14.879907),0.2046003545412074,0.5
van007,14.881708,120.913295,2025-05-12 10:20:30,POINT (120.913295 14.881708),0.20453497788600464,0.5
van007,14.883502,120.9128,2025-05-12 10:21:00,POINT (120.9128 14.883502),0.20645450263423593,0.5
van007,14.885344,120.912467,2025-05-12 10:21:30,POINT (120.912467 14.885344),0.20792369919513443,0.5
van007,14.887149,120.912158,2025-05-12 10:22:00,POINT (120.912158 14.887149),0.20343519628295856,0.5
van007,14.888878,120.911781,2025-05-12 10:22:30,POINT (120.911781 14.888878),0.1964782445467152,0.5
van007,14.89067,120.911399,2025-05-12 10:23:00,POINT (120.911399 14.89067),0.20344578347042752,0.5
van007,14.892592,120.911033,2025-05-12 10:23:30,POINT (120.911033 14.892592),0.21730552616252644,0.5
van007,14.894401,120.910557,2025-05-12 10:24:00,POINT (120.910557 14.894401),0.20755328181535274,0.5
van007,14.896142,120.910214,2025-05-12 10:24:30,POINT (120.910214 14.896142),0.19706791075257424,0.5
van007,14.897945,120.909886,2025-05-12 10:25:00,POINT (120.909886 14.897945),0.20355908890035196,0.5
van007,14.899755,120.909392,2025-05-12 10:25:30,POINT (120.909392 14.899755),0.20814559990680498,0.5
van007,14.901666,120.909059,2025-05-12 10:26:00,POINT (120.909059 14.901666),0.21548525737313173,0.5
van007,14.903397,120.908775,2025-05-12 10:26:30,POINT (120.908775 14.903397),0.19488263028683808,0.5
van007,14.905229,120.908348,2025-05-12 10:27:00,POINT (120.908348 14.905229),0.20881243972265626,0.5
van007,14.907063,120.90802,2025-05-12 10:27:30,POINT (120.90802 14.907063),0.20695467303785678,0.5
van007,14.908817,120.907636,2025-05-12 10:28:00,POINT (120.907636 14.908817),0.1993527644218014,0.5
van007,14.910641,120.907262,2025-05-12 10:28:30,POINT (120.907262 14.910641),0.20676253269064634,0.5
van007,14.912468,120.906882,2025-05-12 10:29:00,POINT (120.906882 14.912468),0.20721577165191646,0.5
van007,14.914307,120.906376,2025-05-12 10:29:30,POINT (120.906376 14.914307),0.21159196238073616,0.5
van007,14.916104,120.90609,2025-05-12 10:30:00,POINT (120.90609 14.916104),0.2021665072726864,0.5
van007,14.917947,120.905693,2025-05-12 10:30:30,POINT (120.905693 14.917947),0.2093246793429744,0.5
van007,14.919771,120.905282,2025-05-12 10:31:00,POINT (120.905282 14.919771),0.20757149700749267,0.5
van007,14.921605,120.904884,2025-05-12 10:31:30,POINT (120.904884 14.921605),0.20836690042056522,0.5
van007,14.92345,120.904467,2025-05-12 10:32:00,POINT (120.904467 14.92345),0.20999016704885284,0.5
van007,14.925235,120.904169,2025-05-12 10:32:30,POINT (120.904169 14.925235),0.20104887620871242,0.5
van007,14.927043,120.90382,2025-05-12 10:33:00,POINT (120.90382 14.927043),0.2045075196543951,0.5
van007,14.928771,120.903386,2025-05-12 10:33:30,POINT (120.903386 14.928771),0.19772198921011325,0.5
van007,14.930623,120.903052,2025-05-12 10:34:00,POINT (120.903052 14.930623),0.2090362727239752,0.5
van007,14.932512,120.902621,2025-05-12 10:34:30,POINT (120.902621 14.932512),0.21509103173252542,0.5
van007,14.934248,120.902303,2025-05-12 10:35:00,POINT (120.902303 14.934248),0.19603462628941265,0.5
van007,14.936078,120.901863,2025-05-12 10:35:30,POINT (120.901863 14.936078),0.20890566393136548,0.5
van007,14.937877,120.901498,2025-05-12 10:36:00,POINT (120.901498 14.937877),0.20384716474862186,0.5
van007,14.939709,120.901079,2025-05-12 10:36:30,POINT (120.901079 14.939709),0.2086236784412377,0.5
van007,14.941561,120.900821,2025-05-12 10:37:00,POINT (120.900821 14.941561),0.20779007216708054,0.5
van007,14.943366,120.900437,2025-05-12 10:37:30,POINT (120.900437 14.943366),0.20490293248689143,0.5
van007,14.945171,120.899969,2025-05-12 10:38:00,POINT (120.899969 14.945171),0.20690873711695776,0.5
van007,14.946948,120.899546,2025-05-12 10:38:30,POINT (120.899546 14.946948),0.20275187053204,0.5
van007,14.948805,120.899231,2025-05-12 10:39:00,POINT (120.899231 14.948805),0.20924368823746223,0.5
van007,14.950603,120.898886,2025-05-12 10:39:30,POINT (120.898886 14.950603),0.20333499658835102,0.5
van007,14.952382,120.898476,2025-05-12 10:40:00,POINT (120.898476 14.952382),0.20266023496464053,0.5
van007,14.954295,120.898102,2025-05-12 10:40:30,POINT (120.898102 14.954295),0.21647718817711145,0.5
van007,14.956005,120.897771,2025-05-12 10:41:00,POINT (120.897771 14.956005),0.19343969501523978,0.5
van007,14.957869,120.897287,2025-05-12 10:41:30,POINT (120.897287 14.957869),0.21368956424901592,0.5
van007,14.959658,120.89699,2025-05-12 10:42:00,POINT (120.89699 14.959658),0.20147013568867636,0.5
van007,14.961532,120.896639,2025-05-12 10:42:30,POINT (120.896639 14.961532),0.2117633274803142,0.5
van007,14.963271,120.896239,2025-05-12 10:43:00,POINT (120.896239 14.963271),0.19808481171915146,0.5
van007,14.965057,120.895789,2025-05-12 10:43:30,POINT (120.895789 14.965057),0.2043929213957693,0.5
van007,14.966936,120.895418,2025-05-12 10:44:00,POINT (120.895418 14.966936),0.21270233933919552,0.5
van007,14.968693,120.895129,2025-05-12 10:44:30,POINT (120.895129 14.968693),0.19782069944704045,0.5
van007,14.970588,120.894686,2025-05-12 10:45:00,POINT (120.894686 14.970588),0.2160211446884734,0.5
van007,14.972412,120.894274,2025-05-12 10:45:30,POINT (120.894274 14.972412),0.20759206825319237,0.5
van007,14.974161,120.893941,2025-05-12 10:46:00,POINT (120.893941 14.974161),0.19774221450440657,0.5
van007,14.975942,120.893586,2025-05-12 10:46:30,POINT (120.893586 14.975942),0.20167618966947343,0.5
van007,14.977866,120.893222,2025-05-12 10:47:00,POINT (120.893222 14.977866),0.2174826983770095,0.5
van007,14.979631,120.892747,2025-05-12 10:47:30,POINT (120.892747 14.979631),0.20278302071425158,0.5
van007,14.981523,120.892379,2025-05-12 10:48:00,POINT (120.892379 14.981523),0.21406219781939675,0.5
van007,14.983207,120.892051,2025-05-12 10:48:30,POINT (120.892051 14.983207),0.19053794273103034,0.5
van007,14.985136,120.891633,2025-05-12 10:49:00,POINT (120.891633 14.985136),0.21914386965092247,0.5
van007,14.986944,120.891285,2025-05-12 10:49:30,POINT (120.891285 14.986944),0.20448593783419097,0.5
van007,14.988785,120.890938,2025-05-12 10:50:00,POINT (120.890938 14.988785),0.20807529839497077,0.5
van007,14.990595,120.890548,2025-05-12 10:50:30,POINT (120.890548 14.990595),0.2055760819123301,0.5
van007,14.992361,120.890214,2025-05-12 10:51:00,POINT (120.890214 14.992361),0.19962036615157208,0.5
van007,14.99416,120.88981,2025-05-12 10:51:30,POINT (120.88981 14.99416),0.20469210781109615,0.5
van007,14.995981,120.889448,2025-05-12 10:52:00,POINT (120.889448 14.995981),0.20618527031001363,0.5
van007,14.997823,120.889079,2025-05-12 10:52:30,POINT (120.889079 14.997823),0.20862040044268518,0.5
van007,14.999568,120.888637,2025-05-12 10:53:00,POINT (120.888637 14.999568),0.1997583454274678,0.5
van007,15.001437,120.888225,2025-05-12 10:53:30,POINT (120.888225 15.001437),0.21248223268431568,0.5
van007,15.003235,120.887924,2025-05-12 10:54:00,POINT (120.887924 15.003235),0.2025254356404436,0.5
van007,15.005014,120.887524,2025-05-12 10:54:30,POINT (120.887524 15.005014),0.20242721903896663,0.5
van007,15.006831,120.887064,2025-05-12 10:55:00,POINT (120.887064 15.006831),0.20799407235375397,0.5
van007,15.00865,120.886714,2025-05-12 10:55:30,POINT (120.886714 15.00865),0.20572704582230034,0.5
van007,15.010439,120.886376,2025-05-12 10:56:00,POINT (120.886376 15.010439),0.20221287600038326,0.5
van007,15.012333,120.885951,2025-05-12 10:56:30,POINT (120.885951 15.012333),0.21549288368916134,0.5
van007,15.014057,120.885643,2025-05-12 10:57:00,POINT (120.885643 15.014057),0.19453311336422585,0.5
van007,15.015941,120.88522,2025-05-12 10:57:30,POINT (120.88522 15.015941),0.21436050555514466,0.5
van007,15.017707,120.884843,2025-05-12 10:58:00,POINT (120.884843 15.017707),0.2005009273129077,0.5
van007,15.019622,120.884465,2025-05-12 10:58:30,POINT (120.884465 15.019622),0.21677348426839477,0.5
van007,15.021406,120.884111,2025-05-12 10:59:00,POINT (120.884111 15.021406),0.20198199469862993,0.5
van007,15.023231,120.883773,2025-05-12 10:59:30,POINT (120.883773 15.023231),0.20615173057021374,0.5
van007,15.024936,120.883323,2025-05-12 11:00:00,POINT (120.883323 15.024936),0.195649913829612,0.5
van007,15.026859,120.88294,2025-05-12 11:00:30,POINT (120.88294 15.026859),0.2177479040403504,0.5
van007,15.028702,120.882637,2025-05-12 11:01:00,POINT (120.882637 15.028702),0.20749955591314603,0.5
van007,15.030487,120.882193,2025-05-12 11:01:30,POINT (120.882193 15.030487),0.2041299138339093,0.5
van007,15.032281,120.881834,2025-05-12 11:02:00,POINT (120.881834 15.032281),0.20317501818949535,0.5
van007,15.03404,120.881407,2025-05-12 11:02:30,POINT (120.881407 15.03404),0.200895214432064,0.5
van007,15.035827,120.88106,2025-05-12 11:03:00,POINT (120.88106 15.035827),0.20216923807538598,0.5
van007,15.037736,120.880667,2025-05-12 11:03:30,POINT (120.880667 15.037736),0.21642584300183898,0.5
van007,15.039476,120.880298,2025-05-12 11:04:00,POINT (120.880298 15.039476),0.1974952752337,0.5
van007,15.041285,120.879929,2025-05-12 11:04:30,POINT (120.879929 15.041285),0.2050174202917172,0.5
van007,15.043086,120.879574,2025-05-12 11:05:00,POINT (120.879574 15.043086),0.20385816493129008,0.5
van007,15.044978,120.879161,2025-05-12 11:05:30,POINT (120.879161 15.044978),0.21500456800358234,0.5
van007,15.046803,120.878728,2025-05-12 11:06:00,POINT (120.878728 15.046803),0.20818943387645486,0.5
van007,15.048592,120.878365,2025-05-12 11:06:30,POINT (120.878365 15.048592),0.20271076742162558,0.5
van007,15.050395,120.877974,2025-05-12 11:07:00,POINT (120.877974 15.050395),0.2048336947605915,0.5
van007,15.052202,120.877619,2025-05-12 11:07:30,POINT (120.877619 15.052202),0.20451329971626006,0.5
van007,15.054024,120.877323,2025-05-12 11:08:00,POINT (120.877323 15.054024),0.20507522586242657,0.5
van007,15.055904,120.876943,2025-05-12 11:08:30,POINT (120.876943 15.055904),0.21299148472188498,0.5
van007,15.05761,120.87649,2025-05-12 11:09:00,POINT (120.87649 15.05761),0.19583560036844747,0.5
van007,15.059491,120.876077,2025-05-12 11:09:30,POINT (120.876077 15.059491),0.2138072501191152,0.5
van007,15.061278,120.875844,2025-05-12 11:10:00,POINT (120.875844 15.061278),0.2002741533976641,0.5
van007,15.063155,120.875413,2025-05-12 11:10:30,POINT (120.875413 15.063155),0.21378205209582524,0.5
van007,15.064966,120.875035,2025-05-12 11:11:00,POINT (120.875035 15.064966),0.20542351767786832,0.5
